location_id,plot_id,treatment_id,replication,plot_label,observation_day,date_of_observation,plant_count_1m,plant_count_5m,plant_count_15m,number_of_node,node_length_cm,millable_cane_count,cane_girth_cm,number_of_tillers,number_of_leaves,plant_height_cm,leaf_length_cm,leaf_breadth_cm,germination_pct,source_file,source_sheet
L002,P033,T5,,E,110,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet10
L002,P033,T5,,E,110,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet10
L002,P033,T5,,E,110,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet10
L002,P029,T1,,A,120,,,,,,,,,0.0,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P029,T1,,A,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P029,T1,,A,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P029,T1,,A,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P029,T1,,A,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P030,T2,,B,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P030,T2,,B,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P030,T2,,B,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P030,T2,,B,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P030,T2,,B,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P031,T3,,C,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P031,T3,,C,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P031,T3,,C,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P031,T3,,C,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P031,T3,,C,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P032,T4,,D,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P032,T4,,D,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P032,T4,,D,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P032,T4,,D,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P032,T4,,D,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P033,T5,,E,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P033,T5,,E,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P033,T5,,E,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P033,T5,,E,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P033,T5,,E,120,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet11
L002,P029,T1,,A,130,,,,,,,,,0.0,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P029,T1,,A,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P029,T1,,A,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P029,T1,,A,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P029,T1,,A,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P030,T2,,B,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P030,T2,,B,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P030,T2,,B,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P030,T2,,B,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P030,T2,,B,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P031,T3,,C,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P031,T3,,C,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P031,T3,,C,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P031,T3,,C,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P031,T3,,C,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P032,T4,,D,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P032,T4,,D,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P032,T4,,D,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P032,T4,,D,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P032,T4,,D,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P033,T5,,E,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P033,T5,,E,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P033,T5,,E,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P033,T5,,E,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P033,T5,,E,130,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet12
L002,P029,T1,,A,140,,,,,,,,,0.0,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P029,T1,,A,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P029,T1,,A,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P029,T1,,A,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P029,T1,,A,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P030,T2,,B,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P030,T2,,B,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P030,T2,,B,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P030,T2,,B,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P030,T2,,B,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P031,T3,,C,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P031,T3,,C,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P031,T3,,C,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P031,T3,,C,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P031,T3,,C,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P032,T4,,D,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P032,T4,,D,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P032,T4,,D,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P032,T4,,D,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P032,T4,,D,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P033,T5,,E,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P033,T5,,E,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P033,T5,,E,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P033,T5,,E,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P033,T5,,E,140,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet13
L002,P029,T1,,A,150,,,,,,,,,0.0,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P029,T1,,A,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P029,T1,,A,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P029,T1,,A,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P029,T1,,A,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P030,T2,,B,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P030,T2,,B,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P030,T2,,B,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P030,T2,,B,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P030,T2,,B,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P031,T3,,C,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P031,T3,,C,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P031,T3,,C,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P031,T3,,C,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P031,T3,,C,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P032,T4,,D,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P032,T4,,D,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P032,T4,,D,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P032,T4,,D,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P032,T4,,D,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P033,T5,,E,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P033,T5,,E,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P033,T5,,E,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P033,T5,,E,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L002,P033,T5,,E,150,,,,,,,,,,,,,,,athani_biometric_observations.xlsx,Sheet14
L001,P001,T1,R1,T1 A,30,,,,,,,,,4,6,99,69,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P001,T1,R1,T1 A,30,,,,,,,,,2,6,72,56,1.2,,college_biometric_observations.xlsx,30 DAY
L001,P001,T1,R1,T1 A,30,,,,,,,,,3,7,65,54,1.4,,college_biometric_observations.xlsx,30 DAY
L001,P001,T1,R1,T1 A,30,,,,,,,,,5,6,85,69,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P001,T1,R1,T1 A,30,,,,,,,,,4,6,77,65,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P002,T2,R1,T2 A,30,,,,,,,,,4,7,105,80,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P002,T2,R1,T2 A,30,,,,,,,,,5,8,79,60,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P002,T2,R1,T2 A,30,,,,,,,,,4,6,91,68,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P002,T2,R1,T2 A,30,,,,,,,,,3,7,96,69,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P002,T2,R1,T2 A,30,,,,,,,,,6,7,88,74,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P003,T3,R1,T3 A,30,,,,,,,,,6,7,82,57,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P003,T3,R1,T3 A,30,,,,,,,,,2,6,87,59,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P003,T3,R1,T3 A,30,,,,,,,,,3,7,97,64,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P003,T3,R1,T3 A,30,,,,,,,,,5,8,86,59,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P003,T3,R1,T3 A,30,,,,,,,,,6,6,80,54,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P004,T4,R1,T4 A,30,,,,,,,,,5,7,95,62,2,,college_biometric_observations.xlsx,30 DAY
L001,P004,T4,R1,T4 A,30,,,,,,,,,6,7,67,55,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P004,T4,R1,T4 A,30,,,,,,,,,4,6,76,59,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P004,T4,R1,T4 A,30,,,,,,,,,4,8,115,89,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P004,T4,R1,T4 A,30,,,,,,,,,7,7,94,62,2,,college_biometric_observations.xlsx,30 DAY
L001,P005,T5,R1,T5 A,30,,,,,,,,,3,7,89,51,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P005,T5,R1,T5 A,30,,,,,,,,,2,6,72,59,2,,college_biometric_observations.xlsx,30 DAY
L001,P005,T5,R1,T5 A,30,,,,,,,,,6,8,78,61,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P005,T5,R1,T5 A,30,,,,,,,,,5,7,80,56,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P005,T5,R1,T5 A,30,,,,,,,,,4,7,71,61,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P006,T6,R1,T6 A,30,,,,,,,,,3,7,88,63,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P006,T6,R1,T6 A,30,,,,,,,,,4,7,80,63,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P006,T6,R1,T6 A,30,,,,,,,,,5,6,97,68,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P006,T6,R1,T6 A,30,,,,,,,,,4,7,85,66,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P006,T6,R1,T6 A,30,,,,,,,,,4,7,116,73,2,,college_biometric_observations.xlsx,30 DAY
L001,P007,T7,R1,T7 A,30,,,,,,,,,5,7,74,71,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P007,T7,R1,T7 A,30,,,,,,,,,6,6,87,70,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P007,T7,R1,T7 A,30,,,,,,,,,4,6,101,69,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P007,T7,R1,T7 A,30,,,,,,,,,2,7,82,84,1.5,,college_biometric_observations.xlsx,30 DAY
L001,P007,T7,R1,T7 A,30,,,,,,,,,5,8,105,78,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P008,T8,R1,T8 A,30,,,,,,,,,5,7,100,78,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P008,T8,R1,T8 A,30,,,,,,,,,6,7,99,75,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P008,T8,R1,T8 A,30,,,,,,,,,7,7,102,72,2.5,,college_biometric_observations.xlsx,30 DAY
L001,P008,T8,R1,T8 A,30,,,,,,,,,5,6,98,76,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P008,T8,R1,T8 A,30,,,,,,,,,3,7,84,68,1.3,,college_biometric_observations.xlsx,30 DAY
L001,P009,T9,R1,T9 A,30,,,,,,,,,6,7,95,64,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P009,T9,R1,T9 A,30,,,,,,,,,5,6,100,77,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P009,T9,R1,T9 A,30,,,,,,,,,4,7,86,69,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P009,T9,R1,T9 A,30,,,,,,,,,6,7,105,64,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P009,T9,R1,T9 A,30,,,,,,,,,4,7,102,81,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P010,T10,R1,T10 A,30,,,,,,,,,3,7,94,78,2,,college_biometric_observations.xlsx,30 DAY
L001,P010,T10,R1,T10 A,30,,,,,,,,,5,6,80,75,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P010,T10,R1,T10 A,30,,,,,,,,,5,6,75,89,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P010,T10,R1,T10 A,30,,,,,,,,,6,7,98,61,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P010,T10,R1,T10 A,30,,,,,,,,,5,5,92,78,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P011,T11,R1,T11 A,30,,,,,,,,,4,7,111,73,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P011,T11,R1,T11 A,30,,,,,,,,,7,6,105,84,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P011,T11,R1,T11 A,30,,,,,,,,,6,7,96,77,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P011,T11,R1,T11 A,30,,,,,,,,,4,7,85,65,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P011,T11,R1,T11 A,30,,,,,,,,,4,6,96,64,2,,college_biometric_observations.xlsx,30 DAY
L001,P012,T12,R1,T12 A,30,,,,,,,,,7,7,87,75,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P012,T12,R1,T12 A,30,,,,,,,,,5,6,99,73,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P012,T12,R1,T12 A,30,,,,,,,,,6,7,95,69,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P012,T12,R1,T12 A,30,,,,,,,,,2,6,79,52,1.5,,college_biometric_observations.xlsx,30 DAY
L001,P012,T12,R1,T12 A,30,,,,,,,,,3,6,77,59,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P013,T13,R1,T13 A,30,,,,,,,,,4,7,78,55,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P013,T13,R1,T13 A,30,,,,,,,,,7,6,82,65,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P013,T13,R1,T13 A,30,,,,,,,,,5,7,85,59,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P013,T13,R1,T13 A,30,,,,,,,,,4,7,90,59,2,,college_biometric_observations.xlsx,30 DAY
L001,P013,T13,R1,T13 A,30,,,,,,,,,5,7,99,78,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P014,T14,R1,T14 A,30,,,,,,,,,5,7,95,72,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P014,T14,R1,T14 A,30,,,,,,,,,4,6,86,71,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P014,T14,R1,T14 A,30,,,,,,,,,5,7,99,72,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P014,T14,R1,T14 A,30,,,,,,,,,4,6,85,54,1.5,,college_biometric_observations.xlsx,30 DAY
L001,P014,T14,R1,T14 A,30,,,,,,,,,4,6,87,68,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P015,T1,R2,T1 A,30,,,,,,,,,5,8,91,68,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P015,T1,R2,T1 A,30,,,,,,,,,2,7,96,62,1.7,,college_biometric_observations.xlsx,30 DAY
L001,P015,T1,R2,T1 A,30,,,,,,,,,3,7,92,75,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P015,T1,R2,T1 A,30,,,,,,,,,2,6,69,55,1.5,,college_biometric_observations.xlsx,30 DAY
L001,P015,T1,R2,T1 A,30,,,,,,,,,4,7,85,62,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P016,T2,R2,T2 A,30,,,,,,,,,3,7,97,73,2.6,,college_biometric_observations.xlsx,30 DAY
L001,P016,T2,R2,T2 A,30,,,,,,,,,4,7,102,83,2,,college_biometric_observations.xlsx,30 DAY
L001,P016,T2,R2,T2 A,30,,,,,,,,,4,6,101,69,2,,college_biometric_observations.xlsx,30 DAY
L001,P016,T2,R2,T2 A,30,,,,,,,,,4,7,97,66,2.8,,college_biometric_observations.xlsx,30 DAY
L001,P016,T2,R2,T2 A,30,,,,,,,,,5,7,103,72,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P017,T3,R2,T3 A,30,,,,,,,,,4,7,111,73,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P017,T3,R2,T3 A,30,,,,,,,,,6,7,85,60,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P017,T3,R2,T3 A,30,,,,,,,,,5,6,101,63,2.5,,college_biometric_observations.xlsx,30 DAY
L001,P017,T3,R2,T3 A,30,,,,,,,,,4,7,89,64,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P017,T3,R2,T3 A,30,,,,,,,,,5,6,99,69,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P018,T4,R2,T4 A,30,,,,,,,,,4,6,120,80,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P018,T4,R2,T4 A,30,,,,,,,,,5,7,103,68,2,,college_biometric_observations.xlsx,30 DAY
L001,P018,T4,R2,T4 A,30,,,,,,,,,4,7,94,61,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P018,T4,R2,T4 A,30,,,,,,,,,6,6,112,81,2.8,,college_biometric_observations.xlsx,30 DAY
L001,P018,T4,R2,T4 A,30,,,,,,,,,5,8,96,69,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P019,T5,R2,T5 A,30,,,,,,,,,6,8,120,73,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P019,T5,R2,T5 A,30,,,,,,,,,5,7,98,74,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P019,T5,R2,T5 A,30,,,,,,,,,4,7,111,69,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P019,T5,R2,T5 A,30,,,,,,,,,4,6,90,62,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P019,T5,R2,T5 A,30,,,,,,,,,5,6,101,71,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P020,T6,R2,T6 A,30,,,,,,,,,2,6,72,51,1.4,,college_biometric_observations.xlsx,30 DAY
L001,P020,T6,R2,T6 A,30,,,,,,,,,3,8,91,78,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P020,T6,R2,T6 A,30,,,,,,,,,4,7,93,66,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P020,T6,R2,T6 A,30,,,,,,,,,5,7,99,85,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P020,T6,R2,T6 A,30,,,,,,,,,5,7,105,74,2,,college_biometric_observations.xlsx,30 DAY
L001,P021,T7,R2,T7 A,30,,,,,,,,,4,7,107,66,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P021,T7,R2,T7 A,30,,,,,,,,,6,7,117,70,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P021,T7,R2,T7 A,30,,,,,,,,,5,6,109,69,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P021,T7,R2,T7 A,30,,,,,,,,,4,8,90,62,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P021,T7,R2,T7 A,30,,,,,,,,,4,6,101,65,2,,college_biometric_observations.xlsx,30 DAY
L001,P022,T8,R2,T8 A,30,,,,,,,,,4,8,116,82,2.6,,college_biometric_observations.xlsx,30 DAY
L001,P022,T8,R2,T8 A,30,,,,,,,,,5,7,109,79,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P022,T8,R2,T8 A,30,,,,,,,,,6,7,98,65,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P022,T8,R2,T8 A,30,,,,,,,,,5,6,102,69,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P022,T8,R2,T8 A,30,,,,,,,,,4,7,107,72,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P023,T9,R2,T9 A,30,,,,,,,,,5,7,102,61,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P023,T9,R2,T9 A,30,,,,,,,,,4,5,99,62,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P023,T9,R2,T9 A,30,,,,,,,,,3,7,92,61,1.3,,college_biometric_observations.xlsx,30 DAY
L001,P023,T9,R2,T9 A,30,,,,,,,,,4,7,98,73,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P023,T9,R2,T9 A,30,,,,,,,,,5,6,101,66,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P024,T10,R2,T10 A,30,,,,,,,,,5,7,98,69,2.4,,college_biometric_observations.xlsx,30 DAY
L001,P024,T10,R2,T10 A,30,,,,,,,,,4,6,88,64,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P024,T10,R2,T10 A,30,,,,,,,,,5,5,103,71,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P024,T10,R2,T10 A,30,,,,,,,,,4,6,103,70,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P024,T10,R2,T10 A,30,,,,,,,,,6,7,107,72,2,,college_biometric_observations.xlsx,30 DAY
L001,P025,T11,R2,T11 A,30,,,,,,,,,4,6,103,64,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P025,T11,R2,T11 A,30,,,,,,,,,5,7,105,71,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P025,T11,R2,T11 A,30,,,,,,,,,5,7,101,69,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P025,T11,R2,T11 A,30,,,,,,,,,4,6,99,78,2,,college_biometric_observations.xlsx,30 DAY
L001,P025,T11,R2,T11 A,30,,,,,,,,,5,6,97,69,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P026,T12,R2,T12 A,30,,,,,,,,,4,7,97,64,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P026,T12,R2,T12 A,30,,,,,,,,,3,7,92,62,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P026,T12,R2,T12 A,30,,,,,,,,,3,6,88,69,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P026,T12,R2,T12 A,30,,,,,,,,,4,7,102,72,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P026,T12,R2,T12 A,30,,,,,,,,,5,7,88,70,1.9,,college_biometric_observations.xlsx,30 DAY
L001,P027,T13,R2,T13 A,30,,,,,,,,,5,7,86,69,2.2,,college_biometric_observations.xlsx,30 DAY
L001,P027,T13,R2,T13 A,30,,,,,,,,,4,8,100,66,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P027,T13,R2,T13 A,30,,,,,,,,,3,6,89,69,1.6,,college_biometric_observations.xlsx,30 DAY
L001,P027,T13,R2,T13 A,30,,,,,,,,,4,8,92,66,1.8,,college_biometric_observations.xlsx,30 DAY
L001,P027,T13,R2,T13 A,30,,,,,,,,,3,7,94,69,2.1,,college_biometric_observations.xlsx,30 DAY
L001,P028,T14,R2,T14 A,30,,,,,,,,,3,6,93,72,2,,college_biometric_observations.xlsx,30 DAY
L001,P028,T14,R2,T14 A,30,,,,,,,,,4,8,92,64,1.4,,college_biometric_observations.xlsx,30 DAY
L001,P028,T14,R2,T14 A,30,,,,,,,,,5,7,94,71,2,,college_biometric_observations.xlsx,30 DAY
L001,P028,T14,R2,T14 A,30,,,,,,,,,7,8,111,79,2.3,,college_biometric_observations.xlsx,30 DAY
L001,P028,T14,R2,T14 A,30,,,,,,,,,6,8,102,72,2.5,,college_biometric_observations.xlsx,30 DAY
L001,P001,T1,R1,T1 A,40,,2,11,32,,,,,6,6,130,93,3,,college_biometric_observations.xlsx,40 DAY
L001,P001,T1,R1,T1 A,40,,3,10,33,,,,,4,4,110,80,2.4,,college_biometric_observations.xlsx,40 DAY
L001,P001,T1,R1,T1 A,40,,2,11,31,,,,,7,5,125,87,2.8,,college_biometric_observations.xlsx,40 DAY
L001,P001,T1,R1,T1 A,40,,3,12,36,,,,,9,5,130,85,2.8,,college_biometric_observations.xlsx,40 DAY
L001,P001,T1,R1,T1 A,40,,3,11,33,,,,,8,6,141,103,2.7,,college_biometric_observations.xlsx,40 DAY
L001,P002,T2,R1,T2 A,40,,2,10,29,,,,,11,8,130,100,3.4,,college_biometric_observations.xlsx,40 DAY
